# started on Tue Dec 15 12:32:38 2015

<not counted>,cache-references
<not counted>,cache-misses
422493,instructions
<not counted>,cycles
1139857,stalled-cycles-frontend
700135,stalled-cycles-backend
220650,dtlb_misses_walk_cycles
503725,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
