# started on Fri Dec 25 08:11:56 2015

359639,cache-references
42663,cache-misses
7363381,instructions
14339436,cycles
9981007,stalled-cycles-frontend
4475099,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
