# started on Fri Dec 25 08:13:20 2015

352344,cache-references
40083,cache-misses
9100040,instructions
15871067,cycles
10741415,stalled-cycles-frontend
3101494,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
