LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
354423552,565855412,647485124,60274438985,545513207,45046188888,44896503496,1009954300,34548936126,41142804508
357692989,582727117,652311108,59050257422,458488007,42282491363,42338950061,1014868319,36506111711,41345584403
354371549,543417407,578886665,58609591846,307232257,40848095723,40493214208,931113800,35965890255,41532011718
358692287,540028718,577116106,59095155817,309822627,41189553168,40642700140,936309907,37354391527,41892396458
341932347,547570898,581050888,58512343792,304318886,40525252807,40237238093,920833956,35392043125,41582009825
341842746,545794487,577575627,58403757826,295220909,40457231935,40114065625,921717370,37619199100,41612507358
341337331,546611184,582222954,58658486702,282652546,40115486481,40232208461,917705249,36158232414,41611851909
345404583,553651786,590582540,57954573477,304091063,40356324991,40064672271,934623702,37383630825,41136894805
346882850,596287523,695742932,58987598978,522536207,50816706479,50775672848,1052985477,32593220497,39130265013
360658992,536392064,564724627,57526819497,282108873,39782901117,39607661163,919907614,34565560079,40929206858
362323730,538898207,564568225,57228883430,226606343,39247227746,39530484602,922410931,36379785992,40554162608
368245651,528500304,558251879,57114046818,241542382,39853153422,39503899931,924612575,35240446056,40761283845
311176086,592123949,630279157,57051077422,233452059,39507642335,39336411670,949644507,35450347416,40574204113
351632646,542540440,566686256,57570712912,266410288,38933400167,39486508967,919143817,37741648756,41010124009
360622660,588411362,695453618,59145012811,503092384,45090306302,45002751547,1075571150,34238616180,41221112455
392883620,574907312,702723970,60785997791,587303407,46360356583,46412950100,1106764635,36014507001,42796774748
296237705,623707418,670153877,57945751753,249627152,39856827363,40155119668,960713640,35703029588,41123082173
313529921,583642321,614783371,57651784797,262615785,40090520267,39905536939,925833086,34920361577,40946136365
348617395,540865499,576561959,57718255056,287421786,39832982733,39906669310,923108481,36213200322,40992172580
369060013,534639927,567181477,58401691094,281851960,40650462940,40884544830,937570439,37796337814,41207035217
363500126,552616226,598692288,58927974659,325754571,41022814447,41361352556,964947106,36270931830,41603628980
369986129,567219789,636045664,59660643352,549971744,51147770632,51230272180,1013271095,33444010682,39722008752
228263822,654253675,701557539,58248621237,613148816,51476531526,51515684595,933265647,34091513397,38414882648
217022036,657414965,707995895,58030600676,674434980,51097246473,50912025876,932802761,33407887729,38427789633
212426097,663140180,710971309,58161391161,652558791,51010852879,50996072526,926845123,34068662768,38505567366
215500781,661438383,724751080,58671761940,691717149,51760057732,51637806813,946012758,34301661897,38747062757
258936093,648400372,680708267,58380656740,482635497,52734259732,52792549418,942220246,33462325059,38168435419
223890310,655873449,707056639,58141941381,705026415,50751785669,50979284829,934972376,33372554009,38353340579
202747847,667087985,726295719,57813546750,685192134,51240778502,51122573984,931794851,33050110825,38128168922
238498227,638878954,690239056,58277721372,721115207,50806509803,50742211682,930854755,33842106986,38638393877
230851188,647051760,691513251,58378344028,607989619,50834370431,51105009016,925141496,33624227263,38662856216
200907013,664900121,721882559,57786056584,700665896,51064068611,51062758860,928942070,33559499367,38233418293
226713538,650560819,707427127,58132884090,709238267,50852665522,51093242098,940494419,33276515814,38460889487
304982260,594013771,658083855,58539217445,697827298,47649421592,47731292690,961049617,33898463827,39514644613
364510435,536428850,575451737,59342207591,308866142,41005463719,41342883028,936871003,35444930552,41821760004
390149493,523385901,558434128,58089981278,274642132,41426473767,40749326178,942490538,35069794489,40881125104
380545344,534674912,569762888,58578800993,281344044,41160172326,41360831711,949030467,37109453770,41175370118
349801653,540199735,573363405,58597013384,302613952,40146569356,40450944295,922145860,35046103096,41494349312
348565088,542929234,575599498,58248964404,300176087,40372173032,40008117066,916707858,35230085218,41488800660
349474704,540685768,576327421,58258320066,301891208,40385296360,40244769524,923192308,36385733655,41347327241
370369530,541038496,579276307,59417227475,292626171,41787165684,41705912230,946324888,37047488459,41999721331
368158906,539145028,575027215,58208402338,275680142,41083777483,40706732920,941146005,35990377301,41160220912
