# started on Tue Dec 15 12:15:11 2015

21644,cache-references
7493,cache-misses
590245,instructions
2122354,cycles
1721314,stalled-cycles-frontend
1158381,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
