LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
13602547,12264978,61449669,4977782505,106316096,4506801606,4532062473,72767487,1523719314,2630970653
36545808,39659099,73482671,8281808658,9914648,4072247652,3992788432,95282857,4194830454,6139889955
49280119,16490173,59191774,8510518770,99610197,10611376730,10879369697,113822212,2317050283,4415807297
37170524,39203507,76697862,8369415876,9980549,4461141775,4448891509,101297135,4217476813,6053995132
41399379,31650995,74829416,8286358977,36975647,5629879168,6106585741,104670035,3581771454,5440625739
36605542,39350200,71755596,8595149789,3908296,3975120950,3937415438,94655698,4228909992,6449460864
31233703,40943839,55410681,8387325968,25080998,5283733146,5402790290,76256495,3950647514,5924394753
31756870,13758957,25729040,9100477924,62550032,16961262986,16957282728,56725793,1666549379,3371770772
172830,9407003,43002656,9122766281,395316546,16670200749,16698470840,43287258,1806318804,3562267760
126998,12639353,41681964,9057403736,406612488,16066922262,15822387821,41171258,1749036716,3685850955
34802830,14202147,16395820,9127166168,67791048,17309835828,17240729675,51048792,1770392635,3302393561
471713,15038170,39214542,9139619518,344210848,15766773423,15549915371,39000782,2043324810,3895320874
120717,9726675,45646416,9153345283,424928228,16245712912,16406256983,45890064,1702749380,3619733281
15826283,16444296,30232332,9051395439,217778218,15803836499,15677867118,45986366,1836754905,3808999735
1193771,16482803,36021938,9136300800,298554615,15297976529,15346216346,37530658,2065379441,3961710365
182507,10788534,43680043,9170697483,415275698,16379566229,16310634459,42742082,1762732114,3659378793
123888,10644086,45508692,9148364723,426077141,16105265717,16168930471,46115416,1710440979,3727835236
21059141,43632511,50684094,8558864301,3095591,4121254390,4062569685,62219242,4486249767,6441668152
44769454,23210957,95485056,8445202863,189923021,11418457865,11565185544,148993759,2142957068,4288904183
49021943,31305319,92092169,8324679892,174904127,11497303798,11726436674,149106863,2256575925,4429231721
45672339,25372090,90997608,8309951489,167294879,11846319436,11698975449,146650753,2039087816,4369701363
