# started on Tue Dec 15 15:18:41 2015

908406,cache-references
99453,cache-misses
44108527,instructions
43879925,cycles
21475969,stalled-cycles-frontend
12779780,stalled-cycles-backend
229731,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
