# started on Fri Dec 25 07:42:05 2015

329626,cache-references
74904,cache-misses
37997753,instructions
50744932,cycles
29720054,stalled-cycles-frontend
19226397,stalled-cycles-backend
1132360,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
