# started on Fri Dec 25 07:45:33 2015

294504,cache-references
96797,cache-misses
50142628,instructions
64315632,cycles
43105436,stalled-cycles-frontend
20507080,stalled-cycles-backend
1143023,dtlb_misses_walk_cycles
106960059,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
