# started on Mon Dec 14 10:24:15 2015

4956,cache-references
3093,cache-misses
230682,instructions
405452,cycles
297662,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
