# started on Tue Dec 15 13:51:19 2015

289606,cache-references
48822,cache-misses
18686476,instructions
29519207,cycles
21794247,stalled-cycles-frontend
12257769,stalled-cycles-backend
2230042,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
