LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
35677367,15491718,150376330,11170307381,328766019,11428061341,10938899484,207360407,3442783267,5896726557
39943309,42833831,104805030,11688790690,87061730,6048949672,6158862250,130016775,5650536908,8400444986
40441992,13377396,150711479,14277011306,487833178,13148515295,13401348653,211685779,5452302446,8953279836
50114689,14868530,139338695,16397095605,613535431,16292648675,16184729590,218611817,6904523371,11035688175
17381359,7017165,68907033,7078852827,226276572,6173625820,7103798369,98339191,2885614345,4614669866
22506087,26626187,85266518,8187280511,124647454,5696460735,5370693100,99464409,3906601605,5719660864
42629507,44105618,108492831,11151522347,80568805,5734473777,5807302099,143740626,5519201714,8180350165
3513127,1480037,33761527,2053054793,79865672,1583734128,1677978565,48393786,869126339,1317635788
3089999,1867966,38885825,2276664794,76358939,1598418373,1762590572,46887935,824700040,1388591066
2843687,895524,33047062,2054807168,82596315,1871783075,1494361648,45832391,914948002,1341797915
2430692,859932,27742440,1352735280,59539982,1043796861,859358584,40529021,696673725,964250922
1646743,598203,22461721,1081039357,44712034,337378059,344262853,29446467,664516177,921387600
1847041,746862,27219373,1486173877,55052605,735388440,849517002,35862421,701340601,1050396377
3034059,1275062,31193986,1946951961,65192441,1277459943,1514785894,39427085,787608638,1191041421
2526690,1613791,38003835,2312751662,73202447,1606695035,1716690797,45816526,864213847,1472290097
3451586,1377143,33827536,2273919205,80615324,1650316040,1831486550,46564616,898537560,1307617747
3167814,1954144,37420897,1959837046,71694800,1667635803,1585366096,49192286,731881299,1141603317
3274707,1402738,32090206,2632363519,82916393,2043284220,1722241904,45224031,1186832848,1737400640
2606854,1863801,37195339,2074730730,73672292,1656230074,1586183236,44442288,876064358,1292629834
3213832,1423269,33122022,2218235358,81179905,1521208798,1768125319,44829281,956772189,1424178775
5174088,1762569,40739461,2393080138,79937010,1928997482,2067336595,54791975,942967429,1547837612
3199023,1457025,34548947,2108176671,79326783,1583378118,1853639587,47105202,837908152,1270119879
3149386,1705199,35037424,2059843915,76013259,1685641070,1603605210,48317989,822600725,1235189840
