2.0
2.0
2.9
2.0
1.0
1.0
1.0
0.0
52.0
1.0
2.0
2.9
1.0
2.0
2.9
0.0
1.0
1.0
2.0
2.0
1.0
0.0
2.9
2.0
0.0
1.0
1.0
1.0
0.0
2.9
1.0
2.0
1.0
1.0
1.0
2.0
2.0
0.0
1.0
0.0
3.0
