LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
18257386,16102535,173109971,12348866026,256003831,11121583522,11268124525,185112772,4091354737,6646320071
16319814,15449678,152490771,12118745240,307246479,11016706943,10617529312,195583606,4370209661,6647348960
22236521,19243530,171220200,14694463679,368547558,11729393584,11655883085,216098164,5565014391,8436380282
23244180,15478325,165226658,14773468393,302816237,13498243680,13635766394,208161537,5121387038,7955891082
21692417,13965272,158334089,13781265280,308833867,13922847685,13992300056,202396424,4413332493,7338214525
22217915,17774991,163631441,13630478711,326304524,13149406775,13314943111,207245409,4449726483,7260875127
34476170,28508887,155146459,13613718234,276327908,13964558521,13981889198,209527901,4716106728,7503006146
51814113,15706888,125278081,12726825900,284014253,14212309377,14676959554,187963870,3554901231,6056190713
20445661,16027852,133153970,12597360962,279566142,13656127419,13383822351,176647424,3864815113,6280862788
20149598,12186022,103612163,12379665947,207187447,13766631767,13966324901,133737803,3369724293,5714764008
18848903,12907926,118516742,12856558724,240718480,13032312300,12995051198,153938282,3955811048,6488977792
25173852,38331938,203934355,15444374286,397835276,13911850452,13603678804,259585538,6730517997,9891410469
38385753,29431794,204762397,14239461788,389656430,14660462110,14488264490,267780367,4840094076,7915641253
28463079,57034578,218321752,14619409966,389860058,13647390729,14093449345,263143876,5683052837,8952021620
42453927,72316493,239521264,17116821487,513516907,14455086611,14479294993,299631392,7966872283,11717541738
26670213,64503856,165198713,14045017308,299837205,11487206861,11408433676,204514998,6947228153,9904657757
31268076,45359084,167121810,14508347515,565024260,16169413849,16022877151,212359774,5416912873,8669944182
46763068,34252835,265415162,17647239426,574242965,16641819423,17034527950,342291422,6815216771,10678138269
