LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
398894610,472818651,561988676,56957331550,340289367,40682228964,40458932115,952784710,33319995839,39861269588
294936321,547618599,625367744,57162613408,420107064,38513149215,37992563232,931434259,33872446217,41011231501
209096687,558845019,656048516,58179818775,354507986,40829862298,40559416464,876157425,33713633956,41217554249
215777311,560149146,649204834,58325720488,334818716,41881027536,41655390176,877019775,33573106172,41359880095
309212745,504848121,579906696,53685131453,293215984,37337409120,37328080000,888524984,32636998676,38423006776
302605637,516592955,607612864,58125460819,306680287,43348970089,43313409139,908708611,33040558994,40535346211
206619236,547790819,608597317,58085523591,172257958,43434635822,43640206584,819833427,34219294897,39990801805
220054900,540376522,604363333,58214226297,192061336,44696402129,44784184603,831922609,33811113212,39699862498
258438201,561297877,642386406,58690797473,267574832,40778806954,40795067067,903038861,35126751788,42192771201
248313027,550764044,637207560,58961155551,321619437,43072399282,43051301721,890465578,34452274762,41346738766
206885643,562820796,661933256,59602212743,315615286,42777313932,42695815166,882024891,35030611501,42589237846
263443576,560212871,671142329,62098086230,430096014,42454551863,42743120429,950901882,37494164598,44965935227
297426845,527424056,639652118,60143412465,440445904,43755193881,43996779408,943871387,35970325204,42364960534
224457433,563262053,699101776,59717535592,403724956,41948158538,41598239693,941487821,35070700127,43521373069
