LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
28498915,15604771,144337313,11154684905,317566831,11360687135,11052268857,196965754,3311151506,5808305028
38461132,36731655,98486322,10676799162,80824116,5778445074,5736487589,155552309,5486948271,7773585983
40620821,15634493,176870920,17504808714,392718269,14634707287,14953957850,249807771,7258049257,11180448527
3513922,1562493,35636076,2171730373,80955674,1601186244,1748269283,48187141,972148493,1528705252
26801861,10751502,136897618,13347190099,311560643,11108982758,11150266485,188731214,6182578255,9471594349
2887880,1644359,36984767,2110483272,75265898,1782929487,1766210756,47415866,890072636,1337640341
3697272,1445074,35188998,2444584108,83593470,2035275314,1845465038,50379142,1093613745,1631372361
23476346,35186854,78904534,10483964512,117408533,6745549217,6383946506,104571103,5319334674,7663113120
31581584,28658138,91783086,8908493504,125514355,6203736091,6280285484,135949375,3968903684,5893944527
1871436,916552,30617301,1781036517,62237404,983001689,1239445654,37305215,691114148,1140262366
3340308,2448419,36082752,1923706189,76055899,1324068802,1783536152,45973015,726139678,1144904447
2389889,1481572,35202382,1980950208,76540139,1818379227,1531390737,45959510,785571687,1222209045
2883783,1637436,37011756,2016338114,81774903,1907306427,1614115578,51147947,848541113,1174739435
3035438,1316448,34239272,2073141643,82566188,1941495334,1550843551,46345486,949825104,1476226489
2523769,1769229,36703815,2468516789,79330093,1653613911,1599917161,44316838,1016383109,1549039530
3258506,1701439,36034833,2171359146,80209788,1529092031,1785028310,47587916,864628343,1357532623
2931552,1540910,34406255,2383070958,77025037,1628797861,1790604332,44221778,889668803,1478857043
2847879,1787595,38180609,1958215757,74056046,1545853210,1663080001,47400784,770816404,1194462661
3629770,1501712,35983388,2013518375,85035735,1830602623,1740758640,50772334,805309582,1213057766
2553785,1721537,35265614,2024449775,76088477,1880793975,1534829099,44582650,902444733,1228950029
3130029,1882265,36585937,2064653767,75810729,1571713077,1579386899,47214443,853626503,1314452360
3396635,1816140,33353265,2282052252,85937110,1535687988,1858859148,46651508,931802930,1376737685
2534097,1693000,37148700,2303971653,74296366,1567793240,1793770846,43152493,891636756,1494894135
3410712,1389912,35595212,2267190595,78822036,1556784494,1814816401,47191688,904237574,1325116940
2938115,1803474,36947513,2131750979,74466978,1850132746,1691365621,48408374,851390639,1288035791
