# started on Fri Dec 25 15:42:57 2015

1622545,cache-references
100403,cache-misses
35817525,instructions
62136702,cycles
41013493,stalled-cycles-frontend
22486817,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
