# started on Wed Dec 23 07:51:31 2015

792375,cache-references
419982,cache-misses
29569115,instructions
66093893,cycles
51330755,stalled-cycles-frontend
35930109,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
