# started on Wed Dec 23 07:51:48 2015

1461726,cache-references
238540,cache-misses
38221137,instructions
74155024,cycles
51505821,stalled-cycles-frontend
33316718,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
