LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
20258249,13572981,130071999,10476698016,231460959,9949493540,9645728265,162954185,3559986871,5663314474
17218109,11387526,158389393,12656831248,248757641,10902092295,10438885555,203097285,4758080964,7232344469
15977995,10148563,161713977,12664082626,262157682,10332026442,10216773429,203576431,4692073082,7191741090
16751266,12430780,161602861,13632974303,254672653,10452243686,10895178306,201945171,5191801424,7913891164
18009784,12109081,169300420,11926263419,270684458,10173085718,10365604421,217231918,4336308147,6684196355
17427133,13100766,169082762,12151314294,277234984,10486736667,10254532308,216289956,4499548962,6839385290
16436641,13732849,145139998,11213460474,244309473,10378819454,10056134034,176895756,3846098391,6024174114
47029801,15541999,146603455,11735908115,293617614,10419634743,10599261597,210105808,3810568573,6205700829
15973498,11409177,140835894,11786857269,224382810,10248784020,10852342952,177742060,3742868838,6045098524
17430120,10680240,138713409,11078033213,224770041,10273276287,10400339731,179021593,3535183512,5655091694
16613853,9765266,133890320,10817300491,220773737,10372364146,9912066389,173054738,3547611281,5574076711
15526893,11170889,134427576,10913451189,209751988,10500021976,9773732676,165060826,3608598304,5781781711
19304735,13758648,133976738,11567496083,229794023,10400866552,10239198925,172163596,3891868436,6197901034
24021802,18253478,214044058,14492156292,337994137,11026984195,11259328207,268120575,6646803287,9686120696
19664304,13977317,170921646,12328113874,279985553,10156982966,10711439639,221391323,4644237855,7244416785
27554785,21984062,221346896,14813447237,397307941,10956703563,11325950555,275497380,6629397264,9767335603
29565468,24803329,180664451,12945501441,331171818,13276893594,12658976968,235198362,5017809203,7855857999
38769438,27788673,172579652,12891198990,306237299,14743792762,14137273159,234931257,4444009679,7194956776
42429107,42904904,202847618,11790231727,312092237,11674241018,12120926659,259086557,4071155010,6841825611
