# started on Wed Dec 16 20:08:14 2015

4914,cache-references
3604,cache-misses
224289,instructions
451556,cycles
344647,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
