# started on Fri Dec 25 16:10:38 2015

462034,cache-references
179532,cache-misses
76466209,instructions
98562550,cycles
54837688,stalled-cycles-frontend
30812471,stalled-cycles-backend
2711035,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
