LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
326729778,440193910,550617282,58053222327,479416948,40323893689,39964670151,896917331,32635554369,43399653336
348428776,469248127,588845295,58332653240,500043056,43078149347,43232884964,960779922,32521806145,42696234457
313053560,447022564,570213796,57356681293,453240105,41280900926,40689472599,910721539,32220382403,42506355992
334114744,457215762,599109358,57944431824,446512942,42393791856,43222326953,937621668,32190374803,42456263186
352949777,466740050,590911136,57622775769,433068917,42914427062,43107072361,971416108,32339466086,42338521279
315853063,452619167,568502976,57870795572,470590880,39549200805,40540714176,905845464,32919190394,43102732668
311526045,438095096,563954226,57359003209,398865926,39103345911,40134156980,899481313,32666953852,42415799969
342928540,464563908,584522456,57137228837,443345713,41874962992,42106789667,951432019,32138012048,42040029901
356341698,463552012,580613168,57915928792,439862603,42748964935,43457713788,959436684,32151886626,42441158719
351082567,467592360,575075615,57954237448,427765289,43099139211,43314751190,944844838,32716295006,42688302308
346987313,466929034,583759483,57304812888,445948043,41889423937,42135040023,953079285,32930390046,42613037475
342187057,463752324,593434825,57897262529,390093178,43054101276,42165259013,960702764,32670841400,42607992954
332243000,461228052,581577792,57619783584,453632355,41897368530,41783599300,934974489,33029832785,42992710656
309965770,450679659,575931542,57875527871,426661861,40200957929,40805376664,915410721,32708451999,43084904767
311423153,449902486,567687317,57420150180,451272981,40861609708,40184965054,896432686,32655541706,43084513240
277613913,438923188,565437471,58329751242,419441516,39064685445,39384184161,867379869,33200120166,43878119143
323459431,439252164,559961083,57171866920,434919623,41354096814,40334645533,909844155,31563159968,41820088868
338405608,433645382,559066745,57615123264,386848210,41201787299,41687163177,920611559,30771744748,40431561504
322694589,432237904,545842931,56562302440,428331602,39673941685,39695086138,889968422,30939869476,40686168044
340230373,439484823,561397638,57046395771,392706143,41555828898,41269245623,930606346,30605451236,40405917759
351277244,450220896,560002024,56514705481,413777697,41324611184,40795362355,938704360,31219368935,41180172306
334157598,432517968,551194123,57006354611,376780341,39771668046,40467077256,908260108,30468706981,40232932251
329378085,432603462,540688366,55965118360,392765034,39551020360,39995607171,895590170,30665009024,39572475819
319453584,434467421,549262904,56686309630,384160601,39196560877,39740469494,894409260,31074292361,41272997082
344328202,439033360,551122704,56882649421,387173732,40924830272,41092735456,916833892,30666397075,40175051267
333278181,438770990,568950460,56682776804,372299674,41097167750,40851989768,913891334,30549334196,40227987450
346274594,438793747,561479945,57487262695,389758189,41822349454,41898844673,934928140,30748682404,40533381347
355703608,452690400,580118099,57810490478,468493210,43689794335,42778938940,958106837,31711357630,41183015979
