LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
286993670,544817223,646189037,58199948619,445351626,40609780635,40500380889,942222823,34933136090,41017854074
281090394,510714808,663836951,44585043968,464425309,28970182798,28972649740,917570231,26463242085,34308123867
28732469,26940234,117203974,12583139993,252629491,10663600341,9878542595,155203944,6069081872,9048367104
541223222,161564171,311057928,29477651303,540079140,41838172033,41713031998,829162260,13053156192,15753491822
547105952,286884118,430031029,39616073086,583573436,47338275378,47388825003,979002452,19686403852,23937369501
274022807,528438835,619126264,57476930981,527509021,44780853006,44669289708,906993629,32621426915,40671307944
231123560,544926400,680561442,59305279825,570183053,41893413121,41118121478,933574935,35760447264,43519340462
205695716,552000501,598315411,58076183300,741144074,46340837214,45957089958,810579281,33835840328,40390161047
217160694,549021950,583769918,58272819869,531284518,47557094449,47612462837,804306960,33318384651,39787680982
205991194,553041571,604321002,57813693162,786827004,46445030815,45803495788,815932494,33919427763,40023638799
208827494,546240416,585406960,57858855742,551790659,48291045957,48516176306,799260030,33702087724,39413582427
185651217,551731636,607433592,57738629260,765662789,45790222561,45973215994,796474536,33587272375,40212824477
206168051,553110768,607618020,57831316898,802051652,45906326135,45991672141,816415357,33545189315,40054748657
199049862,555409996,607502120,59487202012,814294089,46045736471,45855924417,813470575,35902366368,41678963197
193261588,547628203,602016620,57650725848,799789675,46235319782,45670123369,800937083,33535252375,40097391818
192544994,552541670,597163354,57975333819,696204085,44791766355,45184305500,793411317,33789893942,40815268347
198316634,552293136,611901970,57902144687,853228847,45650361173,45594513859,813509375,34059834404,40278148397
180841134,554230247,614490595,58032587953,811929580,45223595838,45352633801,799117483,33567950423,40335210598
313150673,530793464,613856709,58538537221,794313343,41130422161,41024908218,939524026,34479906290,42382692159
205999492,553685393,655575412,58376995541,638638424,39755179949,39858104843,876925048,37294756395,43116411647
218226964,545871501,619426963,57659525539,580644825,37103523047,37380273732,842166814,34724118678,42596815859
182297962,561407682,618385510,57417449134,428746023,33203084894,32675842623,788347147,37504086238,43617824640
