# started on Wed Dec 16 18:13:20 2015

5689,cache-references
2648,cache-misses
236810,instructions
484563,cycles
369950,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
