# started on Tue Dec 15 12:14:26 2015

59468,cache-references
10835,cache-misses
383637,instructions
1842365,cycles
1582715,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
