LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
21039396,13357913,164899079,11362989572,232653349,11021980592,10764391836,185018245,3817987829,6012347215
17887410,11358585,162082714,12174477265,269736974,11135190586,10694312998,209315910,4295830944,6560391387
16297844,10398483,165948079,12927823519,273584012,10458881365,10528508249,209181311,4874935821,7410194500
16400947,11144452,153299999,12043569185,264873202,10423000866,10451797215,194453839,4455107669,6858066091
15762517,11132665,157784479,12012613284,283812100,10296863673,10090864145,206079092,4401164594,6825332936
16134944,12973811,164475660,11983905924,288122851,9914050686,10297306860,208709826,4170313906,6575652496
15399859,11639315,139475466,10663211639,220088358,10050453184,9507890567,176488297,3521452437,5608028458
50997790,14673082,138701811,11074789011,254151765,9924104191,10297727395,207623549,3456288365,5784976671
15232207,8955719,147152787,9815745880,161067786,9096986975,8716918008,159708766,3200899388,5102601788
14521444,8913065,125459269,10312963017,189558064,8900863971,9298922429,158199980,3419403172,5393933960
15470438,10411936,127288661,10807444712,201502006,9529299968,9756086825,158195512,3665273913,5755020609
15739590,10524483,148824927,10897078518,197046232,10178223047,9826029509,163902937,3661799078,5798060530
19463323,15602586,162639111,12095033172,280718834,9862038067,10511256980,202985391,4578454666,7101891938
24317869,17550107,215601728,15327381059,359289853,11709492086,11412559780,281659040,7145589442,10131283873
15206450,11798553,138208885,11254594044,226903258,9707302016,10208620450,175681658,3746449383,5961113377
22801912,15420165,206304516,13251557998,328515095,10844792735,10876360388,260854256,5675429151,8664427480
21078295,15460474,176552108,12338997321,277559102,10219904917,10743534215,221226703,4766564964,7273084514
22073870,15846572,199389216,14180702286,304239116,11772896985,11479292868,251174834,5944153161,8984635724
22359812,15407462,189039846,14364937278,298152038,11897481119,11561209844,244873683,6185966908,9261475786
18628175,12081969,179167808,12167360917,225528862,10365439784,10559035366,198430196,4449331204,6920872088
22248866,16596323,207448834,13974333928,325350239,11245357121,11402921118,256855721,6192552436,9467966351
20555966,13492036,198866275,12137086094,248652561,10677044812,10570076897,228093553,4913345392,7562734653
