# started on Wed Dec 16 17:32:08 2015

4851,cache-references
3294,cache-misses
229697,instructions
496663,cycles
386869,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
