LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
16892326,7093243,103017548,8898554537,140432944,8576315366,8614163455,136289172,2646302728,4326533605
2653037,2172274,23070604,1849395516,52443159,1822028206,1808877266,25944302,569795043,974530739
<not counted>,146012,502207,74559981,<not counted>,<not counted>,60918479,<not counted>,20380880,41808732
<not counted>,126723,362068,76098196,492988,<not counted>,53112285,<not counted>,19895296,40081072
<not counted>,128078,417433,65117283,177904,<not counted>,57473990,<not counted>,20072854,35265320
<not counted>,120311,287002,25814952,<not counted>,<not counted>,18711135,<not counted>,<not counted>,15600448
616686,546421,3001060,215120718,2366425,275314858,204775615,3116705,48344221,108140331
26665050,2665991,26292757,1813007920,53793219,2144281007,1982941169,45803902,368320394,867722851
<not counted>,6392,23719,1833164,<not counted>,<not counted>,514875,<not counted>,<not counted>,1502661
<not counted>,80530,129885,62193109,529793,84585405,38117061,351721,20952596,34468145
<not counted>,66254,224495,27793349,<not counted>,<not counted>,24230580,<not counted>,<not counted>,15467243
<not counted>,102375,228548,30886623,<not counted>,<not counted>,29043734,<not counted>,5612075,15894060
<not counted>,111076,230362,64228509,590480,<not counted>,48452126,<not counted>,17456543,33540128
<not counted>,49799,78449,5464542,<not counted>,<not counted>,2015199,<not counted>,4598834,4317571
670265,477758,1642283,175074213,1061953,203644395,163891280,2125078,25159425,40062982
<not counted>,51596,103866,8922081,<not counted>,<not counted>,5834933,<not counted>,<not counted>,5688935
<not counted>,66273,72179,17086587,<not counted>,<not counted>,14047828,<not counted>,5394604,9824702
935317,562129,2953574,250549964,3734747,207151495,268658264,2456434,48666920,125920893
<not counted>,124377,347315,47110363,220861,<not counted>,41937896,<not counted>,14713057,25353372
<not counted>,34364,72968,5378446,<not counted>,<not counted>,2787317,<not counted>,797394,3844187
