LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
32980102,10092750,151576400,11954725648,250538417,11033045912,11508665236,198617182,3892959624,6233489821
85363380,152369241,256923342,11487959053,156289568,8262132269,7579505760,320644212,5105344167,7930939047
37768535,43171764,110309707,11250240745,95213512,6484052849,6037763295,139531416,5789515322,8138452557
72834335,15418838,156532200,13433027274,504093955,19505479762,19593250145,253620051,3079450603,6239345367
40237894,33755256,92810567,11690359451,79024871,5885779737,6259600349,149064037,5788468710,8412906445
43372907,42854061,129692633,12380284166,106894687,7269145066,7687302690,159837973,6052545914,8611110491
100550237,46065956,258531397,15543872254,386218804,16943307993,16640179815,391775809,6482963762,10258127965
102342601,48103054,251163678,15539946744,364365310,17200716893,17417556214,384811608,6005548728,9592553161
22526052,15598703,53095300,11504914811,289532550,15383590361,15423925784,78003059,3266967975,4959677004
3053589,10478857,67975668,11097326978,549158140,15321223280,15030031955,78111720,3163680489,4925773293
3642184,10268499,70404096,11205176046,597213733,15348243418,15028804833,82442852,3245089266,4974901617
3307304,15264906,56694837,11553858315,418172528,14312344528,14574709708,64266890,3713209230,5510066332
2323154,9761917,61372836,10566754110,468164518,14256893255,14538438717,68195958,2962960519,4593457151
2770865,8530507,57682091,10016532675,441300379,14160795431,13932983915,65632564,2871529846,4331407799
2097618,13118901,54020465,10525175050,388235813,14322162727,14018261960,61044240,3304160920,4983022031
2793841,11087834,60878401,11566723367,450682745,14798212583,14972539010,71146999,3412037261,5338764652
17229520,14538932,56452039,11420285550,308379638,15393446634,15424962185,77536208,3306848442,5069833404
7707307,17110014,58596693,11199567148,329402180,14634567922,14695556530,72678228,3392949597,5222324835
3360942,11795040,70917839,11387142056,477314504,15128287534,15084233610,77226132,3297305588,5038058824
2817524,12081837,64867923,11114730353,448280702,15106998619,15180143101,74582745,3334947228,4969299234
3780698,9926297,68544797,11362295118,478135909,15499930475,15389072670,82427635,3435983627,5097947073
2731639,12278221,70756040,11647109141,456272145,15233290399,14936019301,77764010,3638212265,5383732884
41826217,29655471,219131217,13726548410,606603926,14603351957,14227863476,284931061,4739287779,7737825874
22293051,46604743,71422909,11829946296,81754444,6362791303,6221520007,99504593,6196123517,8645345143
56199085,45604917,243284554,13941803728,444439171,12254476098,12520499297,314037760,5309647270,8706835837
59365134,50961286,216686584,13705884233,446864038,14459624152,14794309293,305546854,4811024258,8175628288
