# started on Wed Dec 16 15:16:15 2015

5118,cache-references
2846,cache-misses
228126,instructions
414907,cycles
306222,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
