# started on Wed Dec 16 08:11:02 2015

137048,cache-references
47613,cache-misses
8081465,instructions
10969753,cycles
6482423,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
