# started on Tue Dec 15 15:34:41 2015

46658,cache-references
30256,cache-misses
2239854,instructions
6597261,cycles
5423408,stalled-cycles-frontend
4950969,stalled-cycles-backend
728742,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
