# started on Tue Dec 15 12:05:15 2015

<not counted>,cache-references
192131,cache-misses
439016555,instructions
216416243,cycles
171330114,stalled-cycles-frontend
114817600,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
