# started on Tue Dec 15 12:06:35 2015

28908,cache-references
52791,cache-misses
1665708,instructions
4522987,cycles
3569732,stalled-cycles-frontend
1228323,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
