# started on Tue Dec 15 12:37:11 2015

51012,cache-references
10159,cache-misses
381098,instructions
1892353,cycles
1618325,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
