LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
28108169,11746802,132518991,11339985711,239327655,11427606093,11255209041,171481065,3497722823,5795284835
39900145,36394645,100782861,10757809003,81205515,6027609458,5559926173,138182390,5516122268,7823690707
2978741,1857801,37906067,2278602198,83010716,2017031004,1679334200,48235968,942921910,1471394274
8643272,6728039,58416854,11071734594,284226980,16415069157,16298868567,75613473,2691292249,4365465250
