LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
79857571,392252395,631093885,57665359827,5861529683,27848541741,27470049341,726355967,30728892226,43586845942
79421238,505368563,723733048,58148467815,6066412392,23819845024,24183537606,807434718,32589187665,46025960625
67661451,388211260,599985611,57837713497,5556576545,23270807838,23596132758,665012550,32980854027,45805187277
67425713,384995142,599451477,57653501298,5579133625,23425211028,23562872392,670726706,32673727644,45604600012
76025181,367405292,577061216,50686887458,5582337152,22957022174,22496867808,664585480,27973767049,39939059780
64172441,360591004,563612562,48695533936,5511204948,19669330240,19557627716,633327548,27615652322,39006939962
78658674,376186810,593619882,53788469503,5648478414,25551387429,25855277470,679587580,29343489767,41350436535
66918389,380261869,579421368,57747810559,5822112923,32054353223,32256311696,651116788,30567373781,42621327510
