LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
333716103,447544875,572790549,58353169019,487785065,41951162272,43284461084,926058168,32347369451,42626124935
335190263,478513674,527985192,57525325118,234506409,36376980645,36466726696,838274216,34629157155,44758800662
352113776,461620032,585552242,56108539802,406341391,41981414084,42313743784,956027032,32033250903,41820792287
329085501,452595483,484304345,48831917626,226426672,34216694423,34115364436,816884893,29698923893,38050268391
293059214,432067885,462588046,48598362911,225079855,32044724838,30917684718,768230346,30138219144,38382862778
355926082,473550484,599104783,57193308044,389786921,42990487220,43707205567,981175580,32765108702,43271674706
362130968,478629782,587408859,59230239280,405274402,45436128554,45183757338,967435043,33533540608,44743097168
315727908,466312119,494785764,57127688436,216806716,36496023464,36111984554,815299021,34875913572,44973855254
323628004,466920744,582519292,58089266981,399773676,41884229498,42032802418,929389434,33177180300,44199976902
285109113,432692858,463201540,48758318840,225752779,31193315252,31294600591,750794624,30254293806,38816896911
279251265,429273105,460767017,48880280977,216160624,31377212852,31243040285,746671935,30401068000,39023921004
260380518,422078268,452665837,48745012596,210009327,30868140828,30275340978,722726099,30325451625,39071500894
310027333,421248971,453959874,48764083672,236685389,32669383596,31942477161,776799103,28680556429,36630406263
298896972,423515443,453965716,48941945491,220982253,31877261258,31722873600,757949106,28643631706,36720627696
312680876,431781283,462041640,49026980438,228436804,32693694311,33228955485,785390482,29261582527,37173981494
311973732,418926969,448372449,48475665582,210758341,30736118389,32107228096,762848137,28672606421,35596966998
307438873,419921645,440569156,47691511826,200188606,31840221896,30931657477,758535805,28112108595,35592255097
326511829,420018033,439228000,47995235869,189616426,31892202205,32004297506,770680060,27446338509,35028563438
309982234,431898062,453009489,48037520610,196552959,30580010730,31300291224,762077455,28434167576,36368477959
317237579,420660390,444457652,47954646423,205511979,32153732063,32588422912,768371841,28188923284,35831131778
322915517,416668322,443205623,48162349063,208736872,32139598132,32278360859,773925208,28063674924,35368947521
309548409,405568906,432309014,48985374865,211985849,31260668260,31902809896,752764111,28287193588,35351039164
324084108,411310938,439707177,49543742761,220914838,33012691803,33342433850,773285189,28705214718,35694394779
331457644,414442746,447195710,48472598845,226134062,32809597932,33077360486,786949486,27761130578,34979143806
324405518,419490029,449559157,48567034352,219827415,33436477641,32198683992,782149367,28273511257,35802886570
322597983,417415286,446599860,48917039184,228018065,32710161194,32676044687,775882607,28479531945,35768780761
