# started on Thu Dec 24 22:57:23 2015

727821,cache-references
67293,cache-misses
13541583,instructions
38395974,cycles
29398995,stalled-cycles-frontend
21360012,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
