LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
267517382,528989230,637417053,58300853900,294494858,40728892510,41014463482,907049273,34263537124,40441796430
278106615,588848112,668830871,58372093366,473036674,36435627503,36396342302,935915731,35173545682,43325822579
18250881,23276682,64316179,9019766189,175091431,8119621454,7829172658,89807575,4935446930,7016008777
536748063,240678652,372995986,34394779868,773909573,48002473976,47970172232,916600244,15505754992,17404173126
435194224,435212929,476647713,46365059372,438057589,39286462033,39524355224,904349297,28489452707,31159585869
393203250,464829258,503613069,56049096082,489112208,38685664076,38842482362,882183449,35466735915,40771255340
282624718,552351368,569923769,57293422084,412456962,36960554994,37166381704,854126437,36322235614,41444088100
288897276,549423089,570824123,56918477589,417712123,37016023763,36791226470,861594334,35397762087,41601897554
292274056,547594602,565419776,57272917729,465826831,36408055423,36653836064,857619375,37610231908,41742425382
290989721,552254443,572164529,57120306279,458644724,37122751772,36818184563,866887657,35659987937,41584857263
296928459,551848946,665920960,58911377856,760185379,41721816297,41533163132,983747425,34864472920,42575973843
295659544,549218644,574789795,57471944401,430187401,37712640278,37579064966,870719523,34943951883,41670986026
296106372,548265246,577973585,58066613174,440809189,37814980425,37925019785,871396627,36591360994,42060224706
291367684,551912292,582242016,58180705357,452857656,38232443134,38215921331,876517713,35759067100,42052977146
294652392,553396773,585582678,58095379533,446722858,38403016989,38419825204,879516899,37235853980,41954844621
286795540,556947939,593108941,58280610467,439871421,38092325994,38401888382,878277503,37552653933,41986536075
287653878,554551568,585481903,58177582318,452304644,38239762642,37952169917,874485808,37717228539,42147091042
294158502,546656191,577155723,58194593419,467399194,38539906023,38053221743,878075414,35238498180,42087568869
296338264,549539235,582532954,58344493986,475150951,38236289912,38418301677,879756583,37338454014,42056061866
279667806,554022569,605114130,59669948924,531175404,38325005666,38801001256,888619941,37393290288,43395236744
291995418,519767401,579604340,58198944249,650145257,47171311416,46960860572,880248064,34028594168,39409312083
182877666,552810944,604980294,57736090622,721094878,43943934761,43909241078,792864523,33848263666,39973701472
201110715,548238188,596382997,57943383610,743979186,43719691742,43624712756,803768333,35506573434,40298933779
215248335,549927068,592542875,58016570481,699687794,43904796774,43498605947,811910046,35506773133,40400229543
195418336,549933528,601640026,58182320173,742330969,43498794498,43685387381,800545675,34689420177,40467981102
229694477,544429155,590651165,58250728692,748065580,44345170488,44183719378,822223648,34899432755,40264448654
188174166,550294850,603526382,58183506996,725073816,43575522261,43793711656,794454018,34778978926,40435926208
219132476,548678347,594631917,58602557742,713523723,43795181943,44222718426,817911100,34871438260,40668322384
210850329,552835815,598665781,58085073427,757569246,43525916654,43468401327,814372530,34829539055,40423784295
192308970,553209043,598060070,57902235169,667181479,42924937968,43312136676,794510037,35590033470,40489347566
207245003,550410593,597505406,57805386985,730556037,43428632258,43546877464,810671726,34923467247,40131069340
236287754,547583982,583898091,57995878820,637968455,44049233032,43750184485,823689066,34641193080,40275515083
210567758,545106223,599170839,58403081890,752390987,43892468980,43844413144,810301334,34170034926,40520258129
203843764,557678625,600209478,58101903526,752808340,43608308204,43258390668,807265780,35734599798,40715828610
215346163,545286762,586372452,58107982418,748571741,43378592856,42941077217,804930599,35010904497,40861642893
210201670,546225582,597729623,58276910610,782353670,43605138378,43537175733,810188143,34520833563,40667212174
254230148,560214387,679883042,60139125743,1074816642,41195058853,40828778824,949049405,36271105282,43542025289
296860109,548306066,576345411,58308571038,467190114,38018523125,38557334520,877487974,37381780945,42098926903
297336716,550604336,581478175,58364178884,457190364,38323233552,38522025544,879323195,35496232429,42030238859
295895433,548700739,577225219,58660448679,465072016,38450534442,38374176939,878372348,35546452853,42409863173
285064609,557002249,591130241,58394132990,445259629,38182258840,38461170059,877360135,35294574785,42164094448
286784325,555135815,587360084,58582162833,448908833,38050162711,38409225638,875778548,37293380300,42221797444
291772054,550625553,583276017,58482367531,456798837,38137995650,38402290174,874524813,35257927156,42248440440
293578187,549744456,583040979,58199129181,468781383,38665633564,38128520759,877435814,37769876357,42150162930
