# started on Tue Dec 15 11:59:57 2015

936965,cache-references
152107,cache-misses
7388709,instructions
32450632,cycles
27898244,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
