LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
6383665,6356908,37639236,3691870229,57750322,3317892333,3398454404,49906845,1233399319,1971121372
32913351,31783645,81663601,8260032822,49094508,5116814510,5297853423,101180369,3846434183,5548388269
50529299,12905708,76262380,8297113131,182825220,12161712472,12249631043,141635681,1554689497,3723113181
37835297,38966823,72922050,8569395571,3285456,4011820906,3987891549,101015376,4418360671,6407033611
51013511,10550969,73310867,6893791374,120290278,8693264043,8805635713,125645065,1945416736,3637583537
65419887,10583351,94834467,6404310946,116312316,10679467464,9671269312,159761708,1240386666,3062691961
35681846,39794864,72136067,8591011143,3239734,3974667643,3962443979,89388393,4370113247,6491931171
46968298,8397603,63112736,7326762752,108241777,11990309783,11654053809,109600144,1221031436,2856825157
141333,11181098,43371721,9057016833,354367357,16430468534,16165292894,40047015,1599885225,3429768736
40679497,5781199,15512401,9094575755,88363442,19472616961,18808685812,52633782,739446002,2427031679
180671,12270811,42739095,9113136491,340561521,16252498531,15931668177,40990339,1793005359,3585619768
166291,10626182,41830937,9113629979,366759376,15387494647,16041017988,44595991,1919357600,3629689651
252184,11791402,45960393,9080847832,355271941,16383580499,15637675072,41138009,1575665566,3525806266
7537268,17464694,32452662,9067660942,201133482,15661945612,15382967143,38587450,1727687994,3769349955
136580,10508641,47427470,9111606885,403054476,16718200733,16122430061,45786596,1680863619,3510531744
515269,17637529,42477309,9133422089,284464398,15553610763,14769645194,36704828,1898987842,3948575576
143618,14082353,44567167,9098698002,349175044,15664175810,15229765322,41882791,1795634736,3780309835
6204115,9847975,55854644,8717594931,313912762,13553804552,13721816215,66240341,1658652181,3595088752
25499629,43689745,58528022,8544782091,3002898,4119407963,4045189413,71337666,4610643605,6468002400
45446444,20856609,91842849,7909853273,173282749,11823304044,11312119804,154078601,1705387291,3895275069
51284698,34718425,102358789,8211493693,141161047,11677385059,11262773002,144045163,2005439827,4262592668
