LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
30357079,15900912,149011102,11478376269,320349617,10989661992,11362965542,196659641,3302915334,5804767427
38446697,37693323,96011337,10983462310,79232634,5632975264,5854034509,137441565,5307253888,7768439339
58091601,15128418,131680229,13483758088,268864949,15814231200,16090354438,208168742,4020773133,7327184146
24425935,39046788,79601404,10976062748,81735974,5855398227,5936785287,106487507,5577331559,7916763652
63229516,14780853,150148549,18284671095,292830656,14796041246,14805117214,228307709,7830905152,11824698750
68133543,12989322,176587687,14971428141,174380869,13875063710,13795404449,238810907,6081382134,9648590583
43400119,36480720,92587064,10135590381,56200266,4820183785,5016062486,138150682,5134017211,7373869410
68113109,14489304,131975037,17026847543,160091872,14199593179,13782024049,214097830,7532813889,11222838819
3099179,11451283,64388373,10523289473,369326433,17045670099,17490907084,69836383,1931795349,4124592798
2172708,11657650,81524454,10769903099,370875173,18263042016,17660778622,79273161,2151563839,4386136427
3176924,16155110,76009876,11099369567,300133261,17879183439,17454473852,75449999,2602383726,4778343526
2797937,12365523,80855276,11075359922,369573534,18212789162,17845530218,81346896,2562123389,4810594567
3527570,15460573,76719883,10980849401,339681366,17840255443,17523430725,79915246,2678271970,4796949539
4416724,11343371,72873643,10989465351,443136804,18433912600,18251991081,85842833,2309067703,4459859030
3199671,14957765,81204734,11160425901,364169609,17670961449,17593435262,81354914,2557253424,4785618135
2270635,12406977,82893491,11124200598,382843349,17966000559,17851592056,79484687,2596437653,4826524878
2175377,9906745,83907073,11400283324,389819406,18114731087,18215192694,82779101,2610797634,4806345227
2197558,12903026,74633663,11274584075,461091964,17702461533,17740429372,83078805,2536386611,4913975980
23654641,45569855,79416554,11009705437,83777035,5936076971,6064029723,103991555,5677838669,7907200853
46483915,24829644,171215334,16972270912,242805681,14788025356,14979764908,217095833,7114711780,10884075089
47650754,26847586,172680530,16092372867,234808083,14879313364,14961949763,218540147,6467979736,10370350424
