LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
10246301,13072775,88250826,8486006445,141668484,7383126107,7399135192,113749539,2893958076,4451189037
2910045,6869231,33578162,2767983347,85509219,2083328078,2013218683,36566724,1029988219,1600194160
696330,2444743,6879733,462861426,7500007,248021895,373788462,2647148,208321850,285235160
<not counted>,101393,800283,28259965,862478,<not counted>,15474209,<not counted>,13869577,19837001
<not counted>,113308,805198,64307036,722831,<not counted>,31190070,<not counted>,23408036,37335501
889782,2416802,5373724,569338135,10646570,400774672,404673655,4666751,212130970,312413878
13837715,11307946,35333193,3321490029,130906946,2611173610,2857003296,51066401,1565991307,2164774223
<not counted>,79547,134151,23560205,<not counted>,<not counted>,17215268,<not counted>,9420232,14512522
<not counted>,59077,142443,45592799,585073,63201005,32789120,<not counted>,18466422,27868471
<not counted>,21337,43851,3629098,<not counted>,<not counted>,1063105,<not counted>,2751409,2991819
<not counted>,44523,88467,12378926,<not counted>,<not counted>,7658751,<not counted>,4779161,7933729
<not counted>,70375,97736,12067764,<not counted>,<not counted>,2552923,<not counted>,6511128,10577211
<not counted>,189197,420963,38404894,744480,34902024,13223968,<not counted>,18617804,29436451
<not counted>,32861,57494,5457359,<not counted>,<not counted>,1796227,<not counted>,2357700,4401172
<not counted>,49864,62718,17381446,841815,<not counted>,12241089,<not counted>,6123425,10952917
