LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
291739166,518926931,622853851,58081788132,347526353,39774183085,39998306227,916344327,34701281432,41119628521
274965060,533195161,634112443,58150845047,352308243,39921430281,39316519227,918809959,34659138003,41230474077
307058287,517546266,630204994,60239427737,447796496,40967257481,41554639810,942890726,35705999534,42404326805
261833269,536530195,639951632,59771966169,348692052,42884481307,43306919659,909824464,34553641764,41862311312
311149811,532690076,633845705,60367793988,449805430,44563666692,44420416496,949984469,34006504408,42115804252
300247800,542608867,625477161,59029992049,312984952,44839850198,45589227569,926151341,32201512992,40899981047
212377411,545530896,612880351,58694459009,195410655,44002067845,43685018406,829172307,33551957437,40298049972
256612850,536861947,596797826,58957965590,230017480,44960964455,44979889002,854214340,33768929510,40320626973
241014789,538883047,603623743,58219630652,236291732,43203891661,43581510542,846894218,33732474945,40130414485
264811453,556870899,737555949,62212853850,542486874,43258526128,43385837671,1025830161,36504153046,45118577848
212197918,570170954,647668636,58235105819,564314112,41421799763,41457847384,864069948,34437824101,41238718950
220630649,564902275,656076298,59256936993,354943663,41296089749,41473393480,877327807,35823789227,42665627765
241628403,570391984,670987049,58601277624,314245378,39728086340,39937821128,920467804,35670042901,43157726139
297759184,525594454,633451832,60389129049,333465831,42823377722,42953416700,936248431,35791081144,43495501851
