LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
34597927,20347987,163342186,11261583672,294583956,11274684638,10977527478,194468451,3467221982,5989742720
22860965,19217845,149133561,11328870676,321208040,10409638600,10587796888,190791201,3621493757,6024608034
19365363,14191151,139972629,10863362090,302870657,9970244495,10238729733,185496134,3393229832,5734550956
23380535,12697297,147224821,11050539277,269035658,11143221426,10479639250,199482047,3512023087,5705762422
20974756,11413721,139640620,10542665739,293202106,10015476132,10272194749,189883549,3279742596,5565924113
22521396,12705876,148963191,11479809800,269243434,10641079329,10848046411,193944666,3454575912,5775159666
19191155,12903743,137558358,10590211829,261014813,9622181418,9834345459,179035464,3225101920,5622382248
20117731,13202584,134070409,10552019438,268076775,9606646225,9800091910,180173595,3362624637,5621116551
19361900,13571270,129505671,9912509141,274082125,8922820331,9090822539,172691132,3223311704,5389019333
29019268,16584404,132904988,10970592183,279816676,10353786362,10142221628,182562656,3419606124,5804400673
22749397,12806307,146595962,11052886594,263550346,10706127392,10480779155,192768343,3398985788,5650314731
21141318,12247814,143199064,10781459587,281745452,10184106779,10278114661,188151982,3400042685,5692644358
23235969,11620451,144407484,11406404222,282283016,10589692979,11055598749,198114998,3492151150,5866545434
20525372,11200214,136764028,10933610079,289976972,10093921198,10104678912,187991214,3430531480,5785926622
20160435,12456490,140966068,11147794814,291792090,10837190072,10466403484,190314055,3501194493,5818377909
19248067,11426359,139978257,10950570101,272593934,10146094226,10289819291,184556770,3255049656,5614735748
21261446,13820346,147643496,11406295277,297061235,10583741573,10634594577,192845444,3643040342,5994264023
22951244,11131673,142753004,11098577116,269522644,10980029837,10841632633,202726645,3358241588,5607956539
20762581,14431982,143917965,10868229662,290598742,9913601610,10324527446,187188243,3283455075,5643004676
22372408,11190220,139901296,11066414218,249154910,10343220811,10549143887,188196172,3427596043,5732905881
24359180,16158005,146530888,10830336050,311542625,10411724593,10183836622,194306710,3770048773,5996858122
20107620,9538630,141977544,11075974818,264292884,10072812658,10550334223,191929424,3405906719,5590289902
21041933,15032107,139951233,10868067548,291317099,10167830649,10127193696,184207036,3459660404,5816763945
24994717,11178705,136344923,10539992350,247982630,10641121250,10263099508,194331941,3160210666,5314939378
20071801,13651272,137080217,10993356049,294234002,10024709746,10360859250,178905224,3500104466,5875775930
19899407,9775246,138574433,10945900842,238531562,10366051257,10474484138,186706657,3368481001,5572348042
19943305,14405763,134998911,10832166216,314524788,10005160915,10025882934,181077423,3410941929,5799903019
19993802,11366382,160110545,10634499743,199040596,10444732039,10131017757,187268954,3322101033,5540347391
