# started on Fri Dec 25 17:08:58 2015

332213,cache-references
124859,cache-misses
55969353,instructions
64527105,cycles
34046199,stalled-cycles-frontend
18621054,stalled-cycles-backend
1499198,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
