LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
13529850,10280565,63690138,5009441191,112303426,4666042045,4608239402,76833150,1508978069,2646408319
35129904,33728781,73826434,8407848608,19847005,4296457091,4369642391,102788224,4204230003,6103278199
37483979,16728029,57547937,8308364399,111015254,10611211618,10586880170,102529846,2419036492,4416146739
44611557,42569678,81096038,8400908588,8514820,4560741726,4561004463,109582967,3992948520,6104217493
38950567,38573150,75727260,8515832829,2896386,3976004856,3897385347,101483490,4418066058,6458495331
41214313,37259318,85330286,8021517295,41195956,5265884235,5455292592,120797836,3517202513,5393869779
27862820,46464744,58655317,8356638063,12661905,4580581702,4823321176,75739116,4043640889,5981665865
48895376,6187892,10679011,9105340808,49984625,20020251223,19806573628,59660280,838756089,2348262257
152268,10420585,42729105,9125241638,412999349,16328746481,16397916897,43160783,1401429383,3579110625
433324,10448276,44163782,9157027504,387731030,16789875631,16598392442,42608799,1329095456,3569600938
272112,13580884,40580438,9116742820,375846548,15831146123,15832060878,39984068,1478754235,3840116850
28343009,11870976,22913354,9136416138,147745307,17781734182,17906243090,52341908,1093162337,3187420464
164009,10517925,43319120,9077848296,418835155,16595846214,16522788545,43035246,1339352442,3542483590
152456,11252880,41033717,9111572523,415002545,16008079884,16258259773,41307784,1419124978,3675684903
162183,10807950,42759789,9144764449,426865870,16553899622,16478225054,43773314,1332523230,3599411629
198126,12924632,43916663,9162426213,389572016,16353474725,16003642070,44152077,1449959160,3732049851
197692,10176804,44481610,9136632070,413050260,16434727479,16509204861,44637635,1362684080,3599423086
23098661,43279136,55822169,8617008446,2757348,4167923754,4055199191,67258333,4522550772,6466528547
48693423,20635772,107901404,8269388538,218612694,11514147892,11341483208,159974341,1939555819,4171797709
46633670,20228611,99968112,7445425830,169411402,10854925871,10420016981,146909244,1660156602,3826731988
54821000,35416314,90106437,8157583128,166557739,10895668845,11261078942,144773800,2159119347,4241847935
