# started on Tue Dec 15 17:37:00 2015

5865,cache-references
3122,cache-misses
237234,instructions
445351,cycles
331779,stalled-cycles-frontend
<not counted>,stalled-cycles-backend
<not counted>,dtlb_misses_walk_cycles
<not counted>,inst_retired_any_p
<not counted>,l2_lines_in_any
<not counted>,LLC-prefetches
