LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
76670898,395343734,629523717,56632003318,5832259955,25698153660,25719538635,718123605,31183460030,43786354459
72942643,391316836,640767546,56977402785,5823838168,26366229330,25645764794,729145548,31110673667,43823459535
73916854,391895399,648780997,58128969405,5823170828,26369457627,26530757565,744786973,31619729546,44420735198
72241761,388502179,642875048,57059696972,5831879328,25837278644,26249758141,736585677,30903766137,43563496639
73258665,390996133,640403241,57604524910,5812809448,26665160041,26380968015,727409895,31294563514,44178693800
