14.3
28.4
12.0
2.9
1.0
2.0
0.0
2.9
2.0
1.0
1.0
2.0
0.0
2.0
2.9
1.0
2.0
1.0
1.0
2.0
2.0
2.0
1.0
1.0
1.0
2.9
