LLC-prefetches,cache-misses,cache-references,cycles,dtlb_misses_walk_cycles,inst_retired_any_p,instructions,l2_lines_in_any,stalled-cycles-backend,stalled-cycles-frontend
334387052,450608041,569989512,57210019392,478657214,40225610563,40912280316,931666616,32276653393,42365062182
333495490,466531646,510006144,56339943119,191327656,36816304577,36238842591,849632442,34695180009,43834641979
344442984,455330808,602958711,59811502909,462272993,42786236511,43522394858,971394831,33466201264,44751183042
313763189,444889844,479923170,48842800607,222798276,33009347216,32977136666,801039088,29452603889,38026534809
322474508,443129198,506494476,52139387934,310242971,37307119204,37449335905,844976094,30546976956,39855304401
341393734,454552618,486834108,48861358679,223829014,35402373101,34852670951,834559938,29548498343,37354336211
336742626,455632339,486210126,50147377929,227844752,34358070332,35139433557,824988938,30604082645,38850248126
341524499,454756779,485905770,48700793105,221522793,35374370317,35658590048,832015283,29275618834,37636252763
324251756,472628108,528051818,57482590733,250980618,36330034371,36533503433,852394547,35048072748,45051183449
293933606,458411952,523256094,57775369734,298478596,36336708056,36655495112,826799274,34689569358,44910624513
289562426,442045060,475061470,48561585234,221359838,31845543539,32146811409,769813569,29571472099,38413093947
264048343,425373620,456377374,48604984958,215078575,30712151450,30560820398,727916839,30783798256,39250857510
323294757,424804001,457357905,48908990389,229692114,32507515265,33016064805,784807575,28190503484,36127474319
326947989,437857495,469679996,48857652649,218321649,33393763721,33361391747,800836232,28645327805,36899782763
338173674,440857554,472021803,48909261729,217603107,34462392832,33964352971,817962321,28606761980,36800084612
306859974,429653097,459617516,48561694354,222972725,33106394022,33531602726,771567995,27834745518,36017879956
314781834,425623246,456945070,48596464083,228745015,33123970650,32226260098,776675568,28566849971,36272041204
333555415,437060261,466752748,48535181743,230319832,33343936518,34069100294,804019604,28542405179,36408526353
317710348,438103305,464562919,48434999916,207631920,32600196132,31919547137,788462594,28365931960,36659564357
338441309,440895264,463518656,47956287550,192959580,33201675804,33183642725,810211065,28823522545,36370112432
331823062,424692529,444590483,47485344107,186384502,32695839352,33392010491,780852654,27209180328,34838651751
320341107,421157537,440005522,47751315822,188744932,31918630687,31474695701,773230303,27949224214,35468261913
337888874,424746672,444790196,47785560400,203699262,32715951058,32685582478,788159011,27824890744,34902638697
330926053,422526487,446808913,48224605303,203623350,32140722039,32544243323,782878017,28172558071,35440501347
335403990,424966583,454495909,48692192442,211208435,32966386487,33197192111,793693060,28199263303,35533998100
327969782,425012873,458765732,48613322294,225567179,34035644245,32678544245,794300569,27772448115,35913484400
